VOUCHER_DATE,VOUCHER_NO,VOUCHER_CODE,AC_CODE,SUB_CODE,PARTICULARS,CURRENCY_CODE,AMOUNT,CONVERSION_RATE,NRS_AMOUNT,TRANSACTION_TYPE,COST_REVENUE_CODE,INVOICE_NO,VOU_PERIOD,AGAINST_AC_CODE,AGAINST_SUB_CODE,CHEQUE_NO,SERIAL_NO,FISCAL_YEAR,AC_NAME,NEPSE_CUSTOMER_CODE
11-AUG-16,7374-03993,JVR,204010000001,"",Being Cash paid to Nepse(201608043718057-201608043725693)SETTLEMENT ID : 1211002016175,NRS,,,1345064.175,DR,"","","","","",2016175,"",2073/2074,NEPSE PURCHASE,""
11-AUG-16,7374-03993,JVR,1030201000011,"",Being Cash paid to Nepse(201608043718057-201608043725693)SETTLEMENT ID : 1211002016175,NRS,,,1345064.175,CR,"","","","","",2016175,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
11-AUG-16,7374-03994,JVR,204010000001,"",Being Cash paid to Nepse(201608073725978-201608073733968)SETTLEMENT ID : 1211002016175,NRS,,,397862.468,DR,"","","","","",2016175,"",2073/2074,NEPSE PURCHASE,""
11-AUG-16,7374-03994,JVR,1030201000011,"",Being Cash paid to Nepse(201608073725978-201608073733968)SETTLEMENT ID : 1211002016175,NRS,,,397862.468,CR,"","","","","",2016175,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
15-AUG-16,7374-03998,JVR,4010000000058,"",outward clearing charge on 15-08-2016,NRS,,,660,DR,"","","","","","","",2073/2074,CHEQUE CLEARING CHARGE,""
15-AUG-16,7374-03998,JVR,1030201000011,"",outward clearing charge on 15-08-2016,NRS,,,660,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
15-AUG-16,7374-04000,JVR,4010000000039,"",EXPRESS CHQ PRESEMENT FEE on 15-08-2016,NRS,,,2700,DR,"","","","","","","",2073/2074,BANK CHARGE,""
15-AUG-16,7374-04000,JVR,1030201000011,"",EXPRESS CHQ PRESEMENT FEE on 15-08-2016,NRS,,,2700,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
02-SEP-16,7374-06675,JVR,4010000000032,"",paid for wifi.use,NRS,,,3766.29,DR,"","","","","",1818192,"",2073/2074,"INTER & INTRANET INSTALLATION,REPAIR & MAINTENANCE EXP.",""
02-SEP-16,7374-06675,JVR,20406,"",paid for wifi.use,NRS,,,50,CR,"","","","","","","",2073/2074,T.D.S. PAYABLE,""
02-SEP-16,7374-06675,JVR,103020100001,"",paid for wifi.use,NRS,,,3716.29,CR,"","","","","",1818192,"",2073/2074,CIVIL BANK LTD -CURRENT,""
*********
09-SEP-16,7374-06678,JVR,103020100001,"",paid for staff lunch,NRS,,,4953,CR,"","","","","",1818193,"",2073/2074,CIVIL BANK LTD -CURRENT,""
09-SEP-16,7374-06678,JVR,4010000000047,"",paid for staff lunch,NRS,,,4953,DR,"","","","","",1818193,"",2073/2074,PANTRY EXPENSES,""
*********
21-AUG-16,7374-04008,JVR,4010000000039,"",EXPRESS CHQ PRESEMENT FEE on 21-08-2016,NRS,,,1900,DR,"","","","","","","",2073/2074,BANK CHARGE,""
21-AUG-16,7374-04008,JVR,1030201000011,"",EXPRESS CHQ PRESEMENT FEE on 21-08-2016,NRS,,,1900,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
21-AUG-16,7374-04009,JVR,4010000000058,"",outward clearing charge on 21-08-2016,NRS,,,30,DR,"","","","","","","",2073/2074,CHEQUE CLEARING CHARGE,""
21-AUG-16,7374-04009,JVR,1030201000011,"",outward clearing charge on 21-08-2016,NRS,,,30,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
22-AUG-16,7374-04010,JVR,204010000001,"",Being Cash paid to Nepse(201608163781243-201608163787054)SETTLEMENT ID : 1211002016182,NRS,,,13864019.07,DR,"","","","","",2016182,"",2073/2074,NEPSE PURCHASE,""
22-AUG-16,7374-04010,JVR,1030201000011,"",Being Cash paid to Nepse(201608163781243-201608163787054)SETTLEMENT ID : 1211002016182,NRS,,,13864019.07,CR,"","","","","",2016182,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
21-AUG-16,7374-04016,JVR,204010000001,"",Being Cash paid to Nepse(201608153774461-201608153781038)SETTLEMENT ID : 1211002016181,NRS,,,28930800.8092,DR,"","","","","",2016181,"",2073/2074,NEPSE PURCHASE,""
21-AUG-16,7374-04016,JVR,1030201000011,"",Being Cash paid to Nepse(201608153774461-201608153781038)SETTLEMENT ID : 1211002016181,NRS,,,28930800.8092,CR,"","","","","",2016181,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
17-AUG-16,7374-04017,JVR,204010000001,"",Being Cash paid to Nepse(201608143767558-201608143774449)SETTLEMENT ID : 1211002016180,NRS,,,47803061.5789,DR,"","","","","",2016180,"",2073/2074,NEPSE PURCHASE,""
17-AUG-16,7374-04017,JVR,1030201000011,"",Being Cash paid to Nepse(201608143767558-201608143774449)SETTLEMENT ID : 1211002016180,NRS,,,47803061.5789,CR,"","","","","",2016180,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
15-AUG-16,7374-04018,JVR,204010000001,"",Being Cash paid to Nepse(201608113759729-201608113767301)SETTLEMENT ID : 1211002016178,NRS,,,48037228.5151,DR,"","","","","",2016178,"",2073/2074,NEPSE PURCHASE,""
15-AUG-16,7374-04018,JVR,1030201000011,"",Being Cash paid to Nepse(201608113759729-201608113767301)SETTLEMENT ID : 1211002016178,NRS,,,48037228.5151,CR,"","","","","",2016178,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
14-AUG-16,7374-04019,JVR,204010000001,"",Being Cash paid to Nepse(201608103739974-201608103759705)SETTLEMENT ID : 1211002016177,NRS,,,54926619.4135,DR,"","","","","",2016177,"",2073/2074,NEPSE PURCHASE,""
14-AUG-16,7374-04019,JVR,1030201000011,"",Being Cash paid to Nepse(201608103739974-201608103759705)SETTLEMENT ID : 1211002016177,NRS,,,54926619.4135,CR,"","","","","",2016177,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
14-AUG-16,7374-04020,JVR,204010000001,"",Being Cash paid to Nepse(201608083733981-201608083738780)SETTLEMENT ID : 1211002016177,NRS,,,27657.132,DR,"","","","","",2016177,"",2073/2074,NEPSE PURCHASE,""
14-AUG-16,7374-04020,JVR,1030201000011,"",Being Cash paid to Nepse(201608083733981-201608083738780)SETTLEMENT ID : 1211002016177,NRS,,,27657.132,CR,"","","","","",2016177,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
29-AUG-16,7374-04788,JVR,204010000001,"",Being Cash paid to Nepse for settlement ID 1211002016187,NRS,,,26064628.74,DR,"","","","","","","",2073/2074,NEPSE PURCHASE,""
29-AUG-16,7374-04788,JVR,1030201000011,"",Being Cash paid to Nepse for settlement ID 1211002016187,NRS,,,26064628.74,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
09-SEP-16,7374-06571,JVR,103020200002,"",paid for sundry exp.,NRS,,,9995,DR,"","","","","",1643133,"",2073/2074,PETTY CASH (USHA ),""
09-SEP-16,7374-06571,JVR,103020100001,"",paid for sundry exp.,NRS,,,9995,CR,"","","","","",1643133,"",2073/2074,CIVIL BANK LTD -CURRENT,""
*********
09-SEP-16,7374-06579,JVR,103020100001,"",paid for staff lunch,NRS,,,3228,CR,"","","","","",1643132,"",2073/2074,CIVIL BANK LTD -CURRENT,""
09-SEP-16,7374-06579,JVR,4010000000047,"",paid for staff lunch,NRS,,,3228,DR,"","","","","",1643132,"",2073/2074,PANTRY EXPENSES,""
*********
22-AUG-16,7374-04046,JVR,4010000000035,"",TEA AND LUNCH,NRS,,,380,DR,"","","","","",1643127,"",2073/2074,GUEST REFRESHMENT & TEA EXPENSES,""
22-AUG-16,7374-04046,JVR,103020100001,"",TEA AND LUNCH,NRS,,,3530,CR,"","","","","",1643127,"",2073/2074,CIVIL BANK LTD -CURRENT,""
22-AUG-16,7374-04046,JVR,4010000000028,"",PAID FOR BAG PUR.,NRS,,,3150,DR,"","","","","",1643127,"",2073/2074,OTHER OFFICE EXPENSES,""
*********
22-AUG-16,7374-04054,JVR,4010000000033,"",PAID TO DHANA D,NRS,,,3000,DR,"","","","","",1643125,"",2073/2074,OFFICE CLEANING EXPENSES,""
22-AUG-16,7374-04054,JVR,401000000004,"",PAID FOR NCELL BILL,NRS,,,2400,DR,"","","","","",1643125,"",2073/2074,TELEPHONE EXPENSES,""
22-AUG-16,7374-04054,JVR,103020100001,"",PAID TO DHANA D,NRS,,,9400,CR,"","","","","",1643125,"",2073/2074,CIVIL BANK LTD -CURRENT,""
22-AUG-16,7374-04054,JVR,4010000000047,"",PAID TO DHANA D,NRS,,,4000,DR,"","","","","",1643125,"",2073/2074,PANTRY EXPENSES,""
*********
09-SEP-16,7374-06653,JVR,4010000000032,"","paid for internet service charge for the month of oct,nov,dec",NRS,,,6441,DR,"","","","","",1818191,"",2073/2074,"INTER & INTRANET INSTALLATION,REPAIR & MAINTENANCE EXP.",""
09-SEP-16,7374-06653,JVR,20406,"","paid for internet service charge for the month of oct,nov,dec",NRS,,,85.5,CR,"","","","","","","",2073/2074,T.D.S. PAYABLE,""
09-SEP-16,7374-06653,JVR,103020100001,"","paid for internet service charge for the month of oct,nov,dec",NRS,,,6355.5,CR,"","","","","",1818191,"",2073/2074,CIVIL BANK LTD -CURRENT,""
*********
29-AUG-16,7374-04937,JVR,4010000000058,"",outward clearing charge on 29-08-2016,NRS,,,480,DR,"","","","","","","",2073/2074,CHEQUE CLEARING CHARGE,""
29-AUG-16,7374-04937,JVR,1030201000011,"",outward clearing charge on 29-08-2016,NRS,,,480,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
09-SEP-16,7374-06755,JVR,204010000001,"",Being Cash paid to Nepse for settlement ID 1211002016197,NRS,,,40466246.27,DR,"","","","","",2016197,"",2073/2074,NEPSE PURCHASE,""
09-SEP-16,7374-06755,JVR,1030201000011,"",Being Cash paid to Nepse for settlement ID 1211002016197,NRS,,,40466246.27,CR,"","","","","",2016197,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
23-AUG-16,7374-04154,JVR,204010000001,"",Being Cash paid to Nepse(201608173787256-201608173793195)SETTLEMENT ID : 1211002016183,NRS,,,23831803.2341,DR,"","","","","",2016183,"",2073/2074,NEPSE PURCHASE,""
23-AUG-16,7374-04154,JVR,1030201000011,"",Being Cash paid to Nepse(201608173787256-201608173793195)SETTLEMENT ID : 1211002016183,NRS,,,23831803.2341,CR,"","","","","",2016183,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
22-AUG-16,7374-04161,JVR,4010000000058,"",outward clearing charge on 22-08-2016,NRS,,,390,DR,"","","","","","","",2073/2074,CHEQUE CLEARING CHARGE,""
22-AUG-16,7374-04161,JVR,1030201000011,"",outward clearing charge on 22-08-2016,NRS,,,390,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
22-AUG-16,7374-04164,JVR,4010000000039,"",EXPRESS CHQ PRESEMENT FEE on 22-08-2016,NRS,,,2400,DR,"","","","","","","",2073/2074,BANK CHARGE,""
22-AUG-16,7374-04164,JVR,1030201000011,"",EXPRESS CHQ PRESEMENT FEE on 22-08-2016,NRS,,,2400,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
23-AUG-16,7374-04170,JVR,40100000059,"",PAID FOR OFFICE BIKE PREMIUM,NRS,,,4769.73,DR,"","","","","",1643128,"",2073/2074,INSURANCE PREMIUM,""
23-AUG-16,7374-04170,JVR,20406,"",PAID FOR OFFICE BIKE PREMIUM,NRS,,,63.32,CR,"","","","","",1643128,"",2073/2074,T.D.S. PAYABLE,""
23-AUG-16,7374-04170,JVR,103020100001,"",PAID FOR OFFICE BIKE PREMIUM,NRS,,,4706.41,CR,"","","","","",1643128,"",2073/2074,CIVIL BANK LTD -CURRENT,""
*********
23-AUG-16,7374-04173,JVR,4010000000026,"",PAID LEGAL FEE FOR THE MONTH OF BAISHAKH-ASHAR2073,NRS,,,18000,DR,"","","","","",1643129,"",2073/2074,LEGAL EXPENSES,""
23-AUG-16,7374-04173,JVR,20406,"",PAID LEGAL FEE FOR THE MONTH OF BAISHAKH-ASHAR2073,NRS,,,2700,CR,"","","","","","","",2073/2074,T.D.S. PAYABLE,""
23-AUG-16,7374-04173,JVR,103020100001,"",PAID LEGAL FEE FOR THE MONTH OF BAISHAKH-ASHAR2073,NRS,,,15300,CR,"","","","","",1643129,"",2073/2074,CIVIL BANK LTD -CURRENT,""
*********
30-AUG-16,7374-04940,JVR,4010000000039,"",EXPRESS CHQ PRESEMENT FEE DTD 29-08-2016,NRS,,,2400,DR,"","","","","","","",2073/2074,BANK CHARGE,""
30-AUG-16,7374-04940,JVR,4010000000039,"",EXPRESS CHQ PRESEMENT FEE on 30-08-2016,NRS,,,1100,DR,"","","","","","","",2073/2074,BANK CHARGE,""
30-AUG-16,7374-04940,JVR,1030201000011,"",EXPRESS CHQ PRESEMENT FEE DTD 29-08-2016,NRS,,,2400,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
30-AUG-16,7374-04940,JVR,1030201000011,"",EXPRESS CHQ PRESEMENT FEE on 30-08-2016,NRS,,,1100,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
30-AUG-16,7374-04942,JVR,4010000000058,"",outward clearing charge on 30-08-2016,NRS,,,270,DR,"","","","","","","",2073/2074,CHEQUE CLEARING CHARGE,""
30-AUG-16,7374-04942,JVR,1030201000011,"",outward clearing charge on 30-08-2016,NRS,,,270,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
05-SEP-16,7374-05834,JVR,204010000001,"",Being Cash paid to Nepse for settlement ID 1211002016193,NRS,,,29350300.459,DR,"","","","","",2016193,"",2073/2074,NEPSE PURCHASE,""
05-SEP-16,7374-05834,JVR,1030201000011,"",Being Cash paid to Nepse for settlement ID 1211002016193,NRS,,,29350300.459,CR,"","","","","",2016193,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
05-SEP-16,7374-05883,JVR,4010000000039,"",EXPRESS CHQPRESEMENT FEE on 05-09-2016,NRS,,,1600,DR,"","","","","","","",2073/2074,BANK CHARGE,""
05-SEP-16,7374-05883,JVR,1030201000011,"",EXPRESS CHQPRESEMENT FEE on 05-09-2016,NRS,,,1600,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
05-SEP-16,7374-05887,JVR,4010000000058,"",outward clearing charge on 05-09-2016,NRS,,,360,DR,"","","","","","","",2073/2074,CHEQUE CLEARING CHARGE,""
05-SEP-16,7374-05887,JVR,1030201000011,"",outward clearing charge on 05-09-2016,NRS,,,360,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
04-SEP-16,7374-05888,JVR,4010000000058,"",outward clearing charge on 04-09-2016,NRS,,,210,DR,"","","","","","","",2073/2074,CHEQUE CLEARING CHARGE,""
04-SEP-16,7374-05888,JVR,1030201000011,"",outward clearing charge on 04-09-2016,NRS,,,210,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
04-SEP-16,7374-05889,JVR,4010000000039,"",EXPRESS CHQ PRESEMENT FEE on 04-09-2016,NRS,,,1200,DR,"","","","","","","",2073/2074,BANK CHARGE,""
04-SEP-16,7374-05889,JVR,1030201000011,"",EXPRESS CHQ PRESEMENT FEE on 04-09-2016,NRS,,,1200,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
23-AUG-16,7374-04315,JVR,4010000000058,"",outward clearing charge on 23-08-2016,NRS,,,30,DR,"","","","","",2016183,"",2073/2074,CHEQUE CLEARING CHARGE,""
23-AUG-16,7374-04315,JVR,1030201000011,"",outward clearing charge on 23-08-2016,NRS,,,30,CR,"","","","","",2016183,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
23-AUG-16,7374-04316,JVR,4010000000039,"",EXPRESS CHQ PRESEMENT FEE on 23-08-2016,NRS,,,1500,DR,"","","","","",2016183,"",2073/2074,BANK CHARGE,""
23-AUG-16,7374-04316,JVR,1030201000011,"",EXPRESS CHQ PRESEMENT FEE on 23-08-2016,NRS,,,1500,CR,"","","","","",2016183,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
23-AUG-16,7374-04317,JVR,401000000016,"",CHQ PURSHASE CHARGE CHQ NO 4942578,NRS,,,821.92,DR,"","","","","","","",2073/2074,INTEREST EXPENSES,""
23-AUG-16,7374-04317,JVR,401000000016,"",CHQ PURSHASE CHARGE CHQ NO 4942575,NRS,,,1369.87,DR,"","","","","","","",2073/2074,INTEREST EXPENSES,""
23-AUG-16,7374-04317,JVR,401000000016,"",CHQ PURSHASE CHARGE CHQ NO 4942581,NRS,,,2219.18,DR,"","","","","","","",2073/2074,INTEREST EXPENSES,""
23-AUG-16,7374-04317,JVR,401000000016,"",CHQ PURSHASE CHARGE CHQ NO 4942575,NRS,,,1369.87,DR,"","","","","","","",2073/2074,INTEREST EXPENSES,""
23-AUG-16,7374-04317,JVR,401000000016,"",CHQ PURSHASE CHARGE CHQ NO 4942573,NRS,,,1917.81,DR,"","","","","","","",2073/2074,INTEREST EXPENSES,""
23-AUG-16,7374-04317,JVR,1030201000011,"",CHQ PURSHASE CHARGE CHQ NO 4942578,NRS,,,821.92,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
23-AUG-16,7374-04317,JVR,1030201000011,"",CHQ PURSHASE CHARGE CHQ NO 4942575,NRS,,,1369.87,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
23-AUG-16,7374-04317,JVR,1030201000011,"",CHQ PURSHASE CHARGE CHQ NO 4942581,NRS,,,2219.18,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
23-AUG-16,7374-04317,JVR,1030201000011,"",CHQ PURSHASE CHARGE CHQ NO 4942575,NRS,,,1369.87,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
23-AUG-16,7374-04317,JVR,1030201000011,"",CHQ PURSHASE CHARGE CHQ NO 4942573,NRS,,,1917.81,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
24-AUG-16,7374-04319,JVR,204010000001,"",Being Cash paid to Nepse(201608213793300-201608213797278)SETTLEMENT ID : 1211002016184,NRS,,,9405551.05,DR,"","","","","",2016184,"",2073/2074,NEPSE PURCHASE,""
24-AUG-16,7374-04319,JVR,1030201000011,"",Being Cash paid to Nepse(201608213793300-201608213797278)SETTLEMENT ID : 1211002016184,NRS,,,9405551.05,CR,"","","","","",2016184,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
16-AUG-16,7374-03566,JVR,20406,"","Index fine,pen,pencil,stapler,and other stationery pur.",NRS,,,114.15,CR,"","","","","","","",2073/2074,T.D.S. PAYABLE,""
16-AUG-16,7374-03566,JVR,401000000005,"","Index fine,pen,pencil,stapler,and other stationery pur.",NRS,,,7610,DR,"","","","","",1643118,"",2073/2074,STATIONARY AND PRINTING,""
16-AUG-16,7374-03566,JVR,103020100001,"","Index fine,pen,pencil,stapler,and other stationery pur.",NRS,,,7495.85,CR,"","","","","",1643118,"",2073/2074,CIVIL BANK LTD -CURRENT,""
*********
06-SEP-16,7374-06085,JVR,4010000000058,"",outward clearing charge on 06-09-2016,NRS,,,390,DR,"","","","","","","",2073/2074,CHEQUE CLEARING CHARGE,""
06-SEP-16,7374-06085,JVR,1030201000011,"",outward clearing charge on 06-09-2016,NRS,,,390,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
24-AUG-16,7374-04421,JVR,401000000016,"",CHQ PURCHASE CHARGE CHQ NO:546000011,NRS,,,16438.38,DR,"","","","","","","",2073/2074,INTEREST EXPENSES,""
24-AUG-16,7374-04421,JVR,401000000016,"",CHQ PURCHASE CHARGE CHQ NO:4942576,NRS,,,1643.85,DR,"","","","","","","",2073/2074,INTEREST EXPENSES,""
24-AUG-16,7374-04421,JVR,401000000016,"",CHQ PURCHASE CHARGE CHQ NO:2460000022,NRS,,,1095.89,DR,"","","","","","","",2073/2074,INTEREST EXPENSES,""
24-AUG-16,7374-04421,JVR,401000000016,"",CHQ PURCHASE CHARGE CHQ NO:17600002,NRS,,,1369.87,DR,"","","","","","","",2073/2074,INTEREST EXPENSES,""
24-AUG-16,7374-04421,JVR,401000000016,"",CHQ PURCHASE CHARGE CHQ NO:83600007,NRS,,,2739.73,DR,"","","","","","","",2073/2074,INTEREST EXPENSES,""
24-AUG-16,7374-04421,JVR,1030201000011,"",CHQ PURCHASE CHARGE CHQ NO:546000011,NRS,,,16438.38,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
24-AUG-16,7374-04421,JVR,1030201000011,"",CHQ PURCHASE CHARGE CHQ NO:4942576,NRS,,,1643.85,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
24-AUG-16,7374-04421,JVR,1030201000011,"",CHQ PURCHASE CHARGE CHQ NO:2460000022,NRS,,,1095.89,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
24-AUG-16,7374-04421,JVR,1030201000011,"",CHQ PURCHASE CHARGE CHQ NO:17600002,NRS,,,1369.87,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
24-AUG-16,7374-04421,JVR,1030201000011,"",CHQ PURCHASE CHARGE CHQ NO:83600007,NRS,,,2739.73,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
24-AUG-16,7374-04422,JVR,4010000000039,"",EXPRESS CHQ PRESEMENT FEE on 24-08-2016,NRS,,,1700,DR,"","","","","","","",2073/2074,BANK CHARGE,""
24-AUG-16,7374-04422,JVR,1030201000011,"",EXPRESS CHQ PRESEMENT FEE on 24-08-2016,NRS,,,1700,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
17-JUL-16,7374-04423,JVR,103020200001,"",Cash deposited to GBIME on 17-07-2016,NRS,,,1134505,CR,"","","","","","","",2073/2074,CASH,""
17-JUL-16,7374-04423,JVR,1030201000011,"",Cash deposited of Govnda Psd Koirala,NRS,,,206000,DR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
17-JUL-16,7374-04423,JVR,1030201000011,"","Cash deposited of Ramesh Neupane
",NRS,,,600000,DR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
17-JUL-16,7374-04423,JVR,1030201000011,"",Cash deposited of Rameswor Takra,NRS,,,93500,DR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
17-JUL-16,7374-04423,JVR,1030201000011,"",Cash deposited of Tilak Kunwar,NRS,,,235005,DR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
18-JUL-16,7374-04424,JVR,103020200001,"",Cash deposited to GBIME on 18-07-2016,NRS,,,1823415,CR,"","","","","","","",2073/2074,CASH,""
18-JUL-16,7374-04424,JVR,1030201000011,"",Cash deposited of Indra Dhoj Tamang,NRS,,,300000,DR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
18-JUL-16,7374-04424,JVR,1030201000011,"",Cash deposited of Indra Dhoj Tamang,NRS,,,142000,DR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
18-JUL-16,7374-04424,JVR,1030201000011,"",Cash deposited of Indira Pandit Chettri,NRS,,,514800,DR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
18-JUL-16,7374-04424,JVR,1030201000011,"",Cash deposited of Badri Prasad Timalshnina,NRS,,,250000,DR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
18-JUL-16,7374-04424,JVR,1030201000011,"",Cash deposited of Ujjwal Agrawal,NRS,,,616615,DR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
19-JUL-16,7374-04425,JVR,103020200001,"",Cash deposited to GBIME on 18-07-2016,NRS,,,72280,CR,"","","","","","","",2073/2074,CASH,""
19-JUL-16,7374-04425,JVR,1030201000011,"",Cash deposited of Bishnu Thapa,NRS,,,72280,DR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
20-JUL-16,7374-04426,JVR,1030201000011,"",Cash deposited of Binod Pandey-Tej,NRS,,,24000,DR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
20-JUL-16,7374-04426,JVR,1030201000011,"",Cash deposited of Indira Pandit Chettri,NRS,,,321550,DR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
20-JUL-16,7374-04426,JVR,1030201000011,"",Cash deposited of Kabita Danuwar,NRS,,,50000,DR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
20-JUL-16,7374-04426,JVR,1030201000011,"",Cash deposited of Kabita DanuwarSom Bikram Singh,NRS,,,150000,DR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
20-JUL-16,7374-04426,JVR,1030201000011,"",Cash deposited of Tilak Kunwar,NRS,,,140902,DR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
21-JUL-16,7374-04427,JVR,103020200001,"",Cash deposited to GBIME on 21-07-2016,NRS,,,45600,CR,"","","","","","","",2073/2074,CASH,""
21-JUL-16,7374-04427,JVR,1030201000011,"",Cash deposited of Looja Shakya,NRS,,,45600,DR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
24-JUL-16,7374-04429,JVR,103020200001,"",Cash deposited to GBIME on 24-07-2016,NRS,,,3828930,CR,"","","","","","","",2073/2074,CASH,""
24-JUL-16,7374-04429,JVR,1030201000011,"",Cash deposited of Ben Prasad Timalshina,NRS,,,91255,DR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
24-JUL-16,7374-04429,JVR,1030201000011,"",Cash deposited of Samita Gautam Dulal,NRS,,,177500,DR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
24-JUL-16,7374-04429,JVR,1030201000011,"",Cash deposited of Laxmi Thapa Magar,NRS,,,110020,DR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
24-JUL-16,7374-04429,JVR,1030201000011,"",Cash deposited of Shubham Agrawal,NRS,,,544655,DR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
24-JUL-16,7374-04429,JVR,1030201000011,"",Cash deposited of Suraj Dhar Tuladhar,NRS,,,255500,DR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
24-JUL-16,7374-04429,JVR,1030201000011,"",Cash deposited of Subash Poudel,NRS,,,150000,DR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
24-JUL-16,7374-04429,JVR,1030201000011,"",Cash deposited of Riddhi Siddhi Multi-Purpose Co-Operative,NRS,,,2500000,DR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
25-JUL-16,7374-04430,JVR,103020200001,"",Cash deposited to GBIME on 25-07-2016,NRS,,,1507861,CR,"","","","","","","",2073/2074,CASH,""
25-JUL-16,7374-04430,JVR,1030201000011,"",Cash deposited of Dinesh Thapa,NRS,,,3300,DR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
